time_s,theta_roll,omega_roll,control_roll,disturbance_roll,theta_pitch,omega_pitch,control_pitch,disturbance_pitch,theta_yaw,omega_yaw,control_yaw,disturbance_yaw
3156.0,-1.4698961218558545e-05,1.0001062003129944e-06,-3.129428571276531e-06,2.7007824727394195e-06,0.00016421618318976334,3.481614739023939e-07,-7.689076818340365e-06,5.916996156916699e-06,0.00040289583784024484,-1.1672803282181068e-06,-9.918911735527224e-06,8.109165949754663e-06
3158.0,-1.2721775380693994e-05,9.837895969092324e-07,-3.165292493699149e-06,2.01290513161215e-06,0.00016485781908571762,3.1172611767921306e-07,-7.5986728115315694e-06,5.7812461826009816e-06,0.0004005121623262246,-1.1983209323866538e-06,-9.759695067299092e-06,8.723131133181576e-06
3160.0,-1.0792602252180715e-05,9.574979918785821e-07,-3.159817961521396e-06,1.4593022224511985e-06,0.000165430194583065,2.781044793825547e-07,-7.513301984699614e-06,5.897546664042408e-06,0.0003980988211004162,-1.2075675606460002e-06,-9.654595693207438e-06,9.511390862594343e-06
3162.0,-8.925491283418988e-06,9.252732140856878e-07,-3.127397939714463e-06,1.1406127137134743e-06,0.0001659458019892442,2.5180504258011263e-07,-7.448003225443007e-06,6.249007437601623e-06,0.00039570041410997127,-1.1946430754541772e-06,-9.606673681998015e-06,1.0336184057484542e-05
3164.0,-7.124919033141772e-06,8.920889535504097e-07,-3.0866500624076625e-06,1.1203585291926557e-06,0.00016642449411481976,2.361785031397167e-07,-7.414576738152365e-06,6.781543195179417e-06,0.0003933570264212275,-1.1626651266049654e-06,-9.609907188117991e-06,1.1053928465157466e-05
3166.0,-5.3850921295962985e-06,8.630655260922084e-07,-3.057476855669465e-06,1.4149153801563505e-06,0.00016689034644249028,2.3288879294556316e-07,-7.4197209878661804e-06,7.412412308158589e-06,0.0003910979108143016,-1.1177539048184939e-06,-9.650143619138648e-06,1.1537889588861205e-05
3168.0,-3.6908716257280303e-06,8.426614891471656e-07,-3.0579231041786968e-06,1.9909269485286064e-06,0.00016736785267904271,2.416504066131527e-07,-7.463975102256517e-06,8.043279856460611e-06,0.0003889368806333601,-1.0680658603433698e-06,-9.707334475559605e-06,1.1698189727653902e-05
3170.0,-2.020172812794541e-06,8.339697348422946e-07,-3.101326515364984e-06,2.77057066474995e-06,0.00016787805432888955,2.602735015366512e-07,-7.5416337016704995e-06,8.575742497663534e-06,0.0003868701402598436,-1.0225059411071264e-06,-9.758701026722415e-06,1.1495998140565224e-05
3172.0,-3.4746161413377297e-07,8.382291917536359e-07,-3.1942115283939484e-06,3.64384372979182e-06,0.0001684352153447188,2.850096510094324e-07,-7.641647593019616e-06,8.926864140711223e-06,0.000384876895728611,-9.89321659731741e-07,-9.782331030822232e-06,1.0949662020126337e-05
3174.0,1.3522044447086049e-06,8.546292268938636e-07,-3.3352587887611447e-06,4.48592968860858e-06,0.00016904456685463582,3.111436635273751e-07,-7.74936814796748e-06,9.042269682936353e-06,0.0003829226490838556,-9.748009552740322e-07,-9.760638657085768e-06,1.0131810329344461e-05
3176.0,3.0992286703155278e-06,8.804376285663494e-07,-3.5155129861895994e-06,5.176903754954655e-06,0.00016970147802420385,3.3373803310104646e-07,-7.848859946659914e-06,8.904729597230821e-06,0.00038096465636849636,-9.822794286944643e-07,-9.683141366955877e-06,9.157887742565935e-06
3178.0,4.9062442740796575e-06,9.114319643838627e-07,-3.719796244316468e-06,5.6206658500699165e-06,0.0001703921839560084,3.4841248818148756e-07,-7.92541658474989e-06,8.536880051808267e-06,0.00037895868754977735,-1.0116136877603476e-06,-9.54811534087513e-06,8.167928928837651e-06
3180.0,6.776110176122604e-06,9.42566212539078e-07,-3.929103914808406e-06,5.7601122447441854e-06,0.00017109595570758806,3.5203556563354377e-07,-7.967882441790526e-06,7.997649115462863e-06,0.00037686602113739517,-1.0592039486315303e-06,-9.362868100700273e-06,7.304450617662147e-06
3182.0,8.701449959040181e-06,9.687674198887195e-07,-4.123604537591016e-06,5.58615053608684e-06,0.00017178836982989037,3.432190253488123e-07,-7.97041387128028e-06,7.372953271935101e-06,0.00037465956919757525,-1.1185623257987618e-06,-9.142585280156419e-06,6.689951803838193e-06
3184.0,1.066580676101423e-05,9.857366120787543e-07,-4.285770336602069e-06,5.139134692407665e-06,0.00017244516123791014,3.2253704840822595e-07,-7.93340173952758e-06,6.7621330592052325e-06,0.0003723281657576731,-1.181337089945688e-06,-8.907933620874683e-06,6.407574314305267e-06
3186.0,1.264623177630131e-05,9.906275095935798e-07,-4.403144015371807e-06,4.50249360419036e-06,0.00017304605113051434,2.924356121077448e-07,-7.863409678874682e-06,6.262269348016633e-06,0.00036987834155640417,-1.2386311859500786e-06,-8.681798621346636e-06,6.487977008233449e-06
3188.0,1.4616897696405442e-05,9.824958954200038e-07,-4.470305036691134e-06,3.789559052881763e-06,0.00017357794561500504,2.5684634967207005e-07,-7.772137799175072e-06,5.952856374402531e-06,0.00036733330494497163,-1.2824068459917061e-06,-8.48567189511694e-06,6.904495885542976e-06
3190.0,1.6553166608826194e-05,9.6244868904581e-07,-4.4897249522902175e-06,3.1256726716126404e-06,0.00017403700004429631,2.2056585758878242e-07,-7.674575462747653e-06,5.883251317370661e-06,0.0003647292898323821,-1.3067545402690625e-06,-8.33625859399837e-06,7.577354216282429e-06
3192.0,1.843547012275875e-05,9.334691912644044e-07,-4.471376749117138e-06,2.628396815336116e-06,0.00017442922315321122,1.8849844435464194e-07,-7.586634763704898e-06,6.0648818574741545e-06,0.0003621098472535512,-1.3088259259410885e-06,-8.24284051353917e-06,8.386258003993662e-06
3194.0,2.0252389134982756e-05,8.999460898279025e-07,-4.431159880855599e-06,2.388953608881493e-06,0.00017476952561433834,1.6488187391135914e-07,-7.522638329280307e-06,6.469441971431782e-06,0.00035951898179553167,-1.2892835021370908e-06,-8.205811179276548e-06,9.189388236332971e-06
3196.0,2.2002447009327286e-05,8.669805855628321e-07,-4.388389645457524e-06,2.4578225391308324e-06,0.00017507936322567436,1.5261834189491314e-07,-7.4930580624861546e-06,7.033360807159455e-06,0.00035699421648915724,-1.2521959804425953e-06,-8.216614203635676e-06,9.845791464163935e-06
3198.0,2.369433306627772e-05,8.395810285123187e-07,-4.362747274648823e-06,2.8367704148520983e-06,0.0001753833468190292,1.5281630879559652e-07,-7.502861839053361e-06,7.667839102108185e-06,0.00035456068106614865,-1.2043958895074933e-06,-8.25909463234679e-06,1.0237633728988545e-05
3200.0,2.5345521099058295e-05,8.218722133379223e-07,-4.371172252059135e-06,3.4785719882988778e-06,0.00017570535410995993,1.6461552452439954e-07,-7.550729159341277e-06,8.272868615136505e-06,0.00035222715691617915,-1.1544008339471572e-06,-8.312049945837558e-06,1.0288804432882916e-05
3202.0,2.6979501022524016e-05,8.164441688463217e-07,-4.425187495368185e-06,4.294465346299721e-06,0.00017606475734314566,1.853228691032405e-07,-7.6292596148980194e-06,8.753021211886096e-06,0.0003499847031572657,-1.1110687169660754e-06,-8.35257795637614e-06,9.976933008919695e-06
3204.0,2.862206071661405e-05,8.239432534616314e-07,-4.529079692860843e-06,5.1681650285275504e-06,0.00017647336230477593,2.1083756331584437e-07,-7.726141226334707e-06,9.032514854251433e-06,0.00034780808073259917,-1.0821992375118022e-06,-8.359693050299901e-06,9.336921224026609e-06
3206.0,3.0297205080297926e-05,8.429701136566067e-07,-4.679222086462127e-06,5.974220509713145e-06,0.00017693354196467973,2.3629861779408452e-07,-7.82609422111963e-06,9.067177905481108e-06,0.0003456597496997531,-1.0733024548125688e-06,-8.317639847586585e-06,8.455433441309946e-06
3208.0,3.202335658737373e-05,8.703006154801858e-07,-4.8646466130466406e-06,6.597821645139107e-06,0.00017743785940546865,2.5685230269158124e-07,-7.913283359075458e-06,8.851422850205609e-06,0.00034349580862807073,-1.08672883681871e-06,-8.218381120240419e-06,7.45721470826169e-06
3210.0,3.381043719368592e-05,9.013948689436746e-07,-5.068775075844757e-06,6.95292423507125e-06,0.000177970239569678,2.6841847124681304e-07,-7.973817958931774e-06,8.4191284323412e-06,0.0003412729384034985,-1.1212981388575099e-06,-8.062867191431587e-06,6.4853967438668285e-06
3212.0,3.565829229828485e-05,9.311139815104907e-07,-5.272036036918032e-06,6.995834080063103e-06,0.00017850850483204245,2.683347516572676e-07,-7.997944922151733e-06,7.838290940691913e-06,0.00033895525416636964,-1.1724857042949792e-06,-7.86088639586575e-06,5.678901076199509e-06
3214.0,3.7556705580942933e-05,9.54531381082785e-07,-5.454954275155182e-06,6.732104903502498e-06,0.00017902787408611667,2.557769035723725e-07,-7.981588527210912e-06,7.200289086648262e-06,0.00033651998361177696,-1.2331367745124535e-06,-7.629520214101064e-06,5.150506878207775e-06
3216.0,3.9487002373819555e-05,9.677106184257207e-07,-5.601225055876405e-06,6.215661111117039e-06,0.00017950487291613595,2.3188897406017299e-07,-7.926993889674071e-06,6.605457313749034e-06,0.00033396107517341846,-1.2945960343435664e-06,-7.390446984800244e-06,4.969046108151698e-06
3218.0,4.142498843034861e-05,9.683268511340197e-07,-5.7002878520615935e-06,5.540283884438914e-06,0.00017992103752462185,1.9960270434190527e-07,-7.842372511976066e-06,6.147245196316893e-06,0.0003312901664372912,-1.348074062556902e-06,-7.1665198711117996e-06,5.148536950516979e-06
3220.0,4.334476012502686e-05,9.5603389050004e-07,-5.748993179824857e-06,4.824804766882543e-06,0.00018026582764671137,1.6317469905175583e-07,-7.740605860909018e-06,5.897463809818941e-06,0.0003285347598941734,-1.3860349549633159e-06,-6.978159353678775e-06,5.64597114812859e-06
3222.0,4.522278453741063e-05,9.325188626238798e-07,-5.752099400027239e-06,4.194344349644684e-06,0.00018053828856659114,1.275144286805388e-07,-7.637211677056859e-06,5.8949483466715505e-06,0.00032573389403860805,-1.40338604492936e-06,-6.840129788989479e-06,6.368104557058804e-06
3224.0,4.7041605265232674e-05,9.012358540370264e-07,-5.721521038854742e-06,3.760558056415859e-06,0.00018074719984008183,9.740915896961275e-08,-7.5478940650159015e-06,6.139426901168272e-06,0.00032293199325258607,-1.3982818906433295e-06,-6.7592089505681474e-06,7.186178845002181e-06
3226.0,4.8792588900753354e-05,8.6686059326705e-07,-5.674447315294325e-06,3.604007783153381e-06,0.00018090968724354754,7.676817374820404e-08,-7.486064172272457e-06,6.591563407578819e-06,0.00032017186744119717,-1.3724155971894645e-06,-6.733118473736306e-06,7.956250100632095e-06
3228.0,5.047727856230588e-05,8.345522621880246e-07,-5.630627907570113e-06,3.7614425234027467e-06,0.00018104851709184304,6.800561186687619e-08,-7.460722874136195e-06,7.179167952438334e-06,0.00031748796662352133,-1.3307514800959252e-06,-6.750884069243994e-06,8.541914913487646e-06
3230.0,5.210714078859253e-05,8.091389808745338e-07,-5.609254482032019e-06,4.219996088767031e-06,0.000181188500093383,7.16593547528394e-08,-7.475039738725231e-06,7.808593989269607e-06,0.0003149009554304423,-1.280741276920126e-06,-6.794568634073631e-06,8.835845976063117e-06
3232.0,5.3701745755900216e-05,7.943555599964718e-07,-5.625930321533498e-06,4.919217976898296e-06,0.00018135257249420246,8.630613374630117e-08,-7.525852641251268e-06,8.379523086136725e-06,0.0003124144640756559,-1.231147649794717e-06,-6.842104636996338e-06,8.776737210039693e-06
3234.0,5.5285668122128826e-05,7.922538628888898e-07,-5.690206480878649e-06,5.760616757623413e-06,0.000181558173212491,1.0878625987015249e-07,-7.60416701795297e-06,8.800803019478379e-06,0.0003100145287502308,-1.190660722029502e-06,-6.8707786108727595e-06,8.358983153799614e-06
3236.0,5.688459778672414e-05,8.028788681575683e-07,-5.8040734575276395e-06,6.623209286392925e-06,0.0001818144889344019,1.3470249634872467e-07,-7.696575916317681e-06,9.004838727455596e-06,0.0003076718097894563,-1.1665260672013882e-06,-6.860817624605075e-06,7.633564448748517e-06
3238.0,5.852127459203001e-05,8.242615754001935e-07,-5.961646510505425e-06,7.3826208661566125e-06,0.00018212100210985503,1.5911431269051492e-07,-7.787376686904633e-06,8.958264107706114e-06,0.00030534623741202706,-1.1634007610858212e-06,-6.798511511925154e-06,6.699999625610215e-06
3240.0,6.0211888787704645e-05,8.5272987408398e-07,-6.150094305677408e-06,7.93072086209777e-06,0.00018246757108820804,1.773179129795039e-07,-7.861050107567485e-06,8.667209817294392e-06,0.0003029933515705735,-1.1826181006698687e-06,-6.678377923492677e-06,5.69063382665581e-06
3242.0,6.196351554616045e-05,8.834882962254226e-07,-6.3516642770865215e-06,8.192693737421337e-06,0.00018283602974199486,1.8558888898873502e-07,-7.904710554261877e-06,8.176335405072908e-06,0.00030057133499112297,-1.221977074948688e-06,-6.504028388209943e-06,4.749744929152888e-06
3244.0,6.377298856264197e-05,9.113751226627944e-07,-6.546484945620748e-06,8.13885036901788e-06,0.0001832030540335972,1.8177024958269384e-07,-7.910140388688993e-06,7.561778581474808e-06,0.00029804762903793677,-1.276089825424574e-06,-6.2875986545033e-06,4.010765753710272e-06
3246.0,6.562739057428083e-05,9.316773125003928e-07,-6.7157027661958425e-06,7.789314895982529e-06,0.00018354384295677162,1.6561298949028395e-07,-7.87508736524981e-06,6.919134781004225e-06,0.0002954040879042672,-1.3372322399450792e-06,-6.04783324475617e-06,3.5752184699637105e-06
3248.0,6.750608335615365e-05,9.408745962844359e-07,-6.844458269150717e-06,7.210847150675989e-06,0.00018383603271399825,1.388154290163828e-07,-7.803620258800321e-06,6.348364780204506e-06,0.00029263985739525644,-1.3965633898459707e-06,-5.807126632449253e-06,3.4966869937419374e-06
3250.0,6.938395670296001e-05,9.371952569745006e-07,-6.924231624359241e-06,6.50630234061015e-06,0.0001840632261666949,1.047551141437583e-07,-7.705486511439011e-06,5.938013126374009e-06,0.0002897715238060225,-1.445521288057545e-06,-5.587988171949027e-06,3.7723577817649768e-06
3252.0,7.123538345399717e-05,9.20895853102093e-07,-6.954187318955223e-06,5.798392065642172e-06,0.0001842175803362497,6.795560364929575e-08,-7.5945733779385205e-06,5.751228940130579e-06,0.00028683050938976433,-1.4771746086989356e-06,-5.4094888938088715e-06,4.343464546376596e-06
3254.0,7.303825615030769e-05,8.942207219920772e-07,-6.941305650742131e-06,5.2103104488149225e-06,0.00018430104344611397,3.3372326086058826e-08,-7.486715468112737e-06,5.815796099725161e-06,0.0002838581256139917,-1.4873169613475005e-06,-5.284251136756068e-06,5.104566679613142e-06
3256.0,7.477746802478365e-05,8.610476565920071e-07,-6.89928027870942e-06,4.84628408880278e-06,0.0001843250462035941,5.610254176609182e-09,-7.397194852343498e-06,6.119746821784321e-06,0.00028089906518624294,-1.475130958161944e-06,-5.216456287203798e-06,5.920196527450278e-06
3258.0,7.64472887541029e-05,8.262756957610644e-07,-6.846355881839042e-06,4.7751165688226174e-06,0.00018430869606125743,-1.1803091557005062e-08,-7.338328415808858e-06,6.613251157634586e-06,0.00027799436031495327,-1.4433172322611287e-06,-5.201185161903184e-06,6.646247275642282e-06
3260.0,7.805225989366845e-05,7.950516824341101e-07,-6.802447315885048e-06,5.019325482240793e-06,0.00018427575954322375,-1.697453341292973e-08,-7.317523289001362e-06,7.216484095283966e-06,0.00027517491894048804,-1.3976680381775018e-06,-5.225195169618222e-06,7.152724770242966e-06
3262.0,7.960646862638571e-05,7.719576991441593e-07,-6.7859950849010155e-06,5.551586999693274e-06,0.00018425090906382924,-9.944099416028078e-09,-7.336107563068123e-06,7.832228224639996e-06,0.00027245665942334717,-1.346152753526663e-06,-5.269011559862829e-06,7.3442712605978e-06
3264.0,8.113131448487454e-05,7.602876669514974e-07,-6.811053583341655e-06,6.299049302407236e-06,0.00018425582677954284,7.3213233964496105e-09,-7.389120570724447e-06,8.361222282232092e-06,0.00026983801181394555,-1.2976596610435015e-06,-5.310002591264009e-06,7.175220817045979e-06
3266.0,8.265212163260257e-05,7.615273168981905e-07,-6.885071809087058e-06,7.154833885462753e-06,0.0001843057805926544,3.123854433000024e-08,-7.466096267781088e-06,8.717832377712637e-06,0.00026730018019879246,-1.2605926559314906e-06,-5.325953121718756e-06,6.656809503902085e-06
3268.0,8.419413155070603e-05,7.751196350489591e-07,-7.007716926637192e-06,7.994908928112002e-06,0.00018440721287978347,5.71738050539241e-08,-7.552715374688735e-06,8.843571760047067e-06,0.0002648101247035876,-1.2415444275874858e-06,-5.298572428740991e-06,5.855401979919715e-06
3270.0,8.577850879746041e-05,7.985528122201942e-07,-7.170926408246799e-06,8.697670797010281e-06,0.00018455672263324762,8.01743748872747e-08,-7.63306643327283e-06,8.716334649586226e-06,0.0002623257923601016,-1.2442555911060858e-06,-5.216382449225611e-06,4.882014507016171e-06
3272.0,8.741899044335321e-05,8.277568130182406e-07,-7.360180530274761e-06,9.16314219357058e-06,0.00018474160171056542,9.575050601776934e-08,-7.692157771709133e-06,8.353886316968268e-06,0.0002598027709976836,-1.2690240988168053e-06,-5.0765304538222545e-06,3.874788453793541e-06
3274.0,8.91197081624608e-05,8.577459547023552e-07,-7.556794315815989e-06,9.328755980116936e-06,0.00018494184053184399,1.0058429380421171e-07,-7.718284456487566e-06,7.811058402131427e-06,0.0002572013156556503,-1.31265817278896e-06,-4.885239969527903e-06,2.97718134226146e-06
3276.0,9.087452682451751e-05,8.834060467832453e-07,-7.740867083201216e-06,9.179232765757601e-06,0.00018513328656893205,9.30535285895502e-08,-7.704876324304715e-06,7.17109227089359e-06,0.00025449263820053505,-1.368980189230897e-06,-4.656828765073456e-06,2.3153185919286813e-06
3278.0,9.266800400963677e-05,9.003018193310064e-07,-7.89442392801244e-06,8.748992798368674e-06,0.00018529145697069636,7.348783496710123e-08,-7.651535310278997e-06,6.532497102753326e-06,0.00025166346715495817,-1.4298019624948794e-06,-4.411448931631433e-06,1.978081622867035e-06
3280.0,9.447781895970659e-05,9.053771648177145e-07,-8.004253169504636e-06,8.116721377992636e-06,0.0001853954033948875,4.411665911994739e-08,-7.564098378544483e-06,5.993497528881739e-06,0.00024871815784169483,-1.4862174528284324e-06,-4.17190585556492e-06,2.0030759684318957e-06
3282.0,9.627828748895142e-05,8.974376407065771e-07,-8.063991790268848e-06,7.3929457933932016e-06,0.00018543101887445507,8.717316130771935e-09,-7.453716070953282e-06,5.636526196299989e-06,0.0002456780196965704,-1.5300088077394994e-06,-3.960058294611974e-06,2.3706947240900624e-06
3284.0,9.804440792667936e-05,8.773390562538106e-07,-8.075129624302123e-06,6.70258511034175e-06,0.00018539326463702657,-2.7981337022678324e-08,-7.3350921437313e-06,5.515209541380297e-06,0.0002425779669524204,-1.5549437539514028e-06,-3.7933679064100866e-06,3.007214583233626e-06
3286.0,9.97557993274816e-05,8.478523697939877e-07,-8.046773753199522e-06,6.165227816379588e-06,0.00018528696531190924,-6.104545599342593e-08,-7.224162247812162e-06,5.645901432875234e-06,0.0002394610214770165,-1.5577595103361643e-06,-3.682142985231563e-06,3.7964356639860426e-06
3288.0,0.00010139991019216297,8.132262262857186e-07,-7.994210308848727e-06,5.876251048311496e-06,0.00018512604697883887,-8.611512669795857e-08,-7.135578131659876e-06,6.005101336082919e-06,0.00023637153564542063,-1.5386778835628056e-06,-3.6279115561003726e-06,4.598027454262046e-06
3290.0,0.00010297399111353208,7.785162007724842e-07,-7.936490742985968e-06,5.89176226126892e-06,0.00018493133835389297,-1.0009267181702313e-07,-7.080394515943053e-06,6.533164613254069e-06,0.00023334820520546165,-1.5013702242231988e-06,-3.623180682904734e-06,5.269684453733518e-06
3292.0,0.00010448551990977516,7.487866455026222e-07,-7.893423634859677e-06,6.2197407187102715e-06,0.00018472728225696672,-1.0163167794021691e-07,-7.06432389518379e-06,7.1437191853879135e-06,0.00023041797525085315,-1.4523777760896423e-06,-3.652619989364631e-06,5.68959362397297e-06
3294.0,0.00010595101212670948,7.283111514828981e-07,-7.882446967999608e-06,6.818777367319173e-06,0.00018453807654785447,-9.13495365417881e-08,-7.086834733688541e-06,7.737301871570125e-06,0.0002275918014143367,-1.4000789325943458e-06,-3.6954825383938983e-06,5.77566653039423e-06
3296.0,0.00010739340470465798,7.198978539870993e-07,-7.915874673849967e-06,7.604612042861365e-06,0.0001843838537921666,-7.17299435409825e-08,-7.1412354893347294e-06,8.21706152770808e-06,0.00022486293549440437,-1.3533664480252552e-06,-3.7288808699865744e-06,5.498499843638023e-06
3298.0,0.00010883842587168071,7.244461014540637e-07,-7.998952152149353e-06,8.463435925947627e-06,0.000184277502803871,-4.673075016457045e-08,-7.215731129981013e-06,8.504049804332586e-06,0.00022220800617713432,-1.3202434426990956e-06,-3.731400980881274e-06,4.886018022188165e-06
3300.0,0.0001103105243775752,7.408044800063925e-07,-8.129027757323483e-06,9.26985908244677e-06,0.00018422263387304224,-2.1159077267114228e-08,-7.295285421343663e-06,8.549685449022942e-06,0.00021959072423060038,-1.3065598620235037e-06,-3.6864836789881174e-06,4.019065198701966e-06
3302.0,0.0001118290007532898,7.659526083810843e-07,-8.29597105949807e-06,9.906706409000905e-06,0.00018421300892449658,8.765140784908916e-11,-7.363994903973266e-06,8.343424314164594e-06,0.00021696762720210198,-1.3150888747500276e-06,-3.5850394705190044e-06,3.018642214256811e-06
3304.0,0.00011340495138499231,7.954780018746588e-07,-8.483771838913703e-06,1.0283516639132164e-05,0.00018423352657783286,1.2794935467558348e-08,-7.407599766778815e-06,7.914424144461024e-06,0.00021429495665740216,-1.3450890268539738e-06,-3.426884146871942e-06,2.026803792158723e-06
3306.0,0.00011503950786680229,8.242727189440676e-07,-8.673067375106633e-06,1.0350823823648354e-05,0.00018426260656589157,1.4096592778894596e-08,-7.415735417395215e-06,7.326941310854101e-06,0.00021153558219538703,-1.3924212772872333e-06,-3.220768424648774e-06,1.1842317675121908e-06
3308.0,0.00011672364959980807,8.473398053150448e-07,-8.844199021985409e-06,1.0107966553623009e-05,0.00018427559711001613,2.927309669314735e-09,-7.383568615036944e-06,6.670186245348767e-06,0.00020866487908941759,-1.450202438248095e-06,-2.9829969568129615e-06,6.080250664696167e-07
3310.0,0.00011843961922413065,8.60582215800075e-07,-8.980315504666332e-06,9.603192021365903e-06,0.00018424866725919625,-1.9809150936311375e-08,-7.312560918143923e-06,6.044239180521868e-06,0.0002056746316036695,-1.5098918561200604e-06,-2.7348547457876317e-06,3.732129090616337e-07
3312.0,0.00012016371741895926,8.614496604005821e-07,-9.070032998887244e-06,8.92603849045707e-06,0.00018416256969614592,-5.138260480532014e-08,-7.210237988232922e-06,5.544249788759164e-06,0.00020257434573650614,-1.5626397700603311e-06,-2.4992472686121775e-06,5.009098943752706e-07
3314.0,0.00012187003583317655,8.493412519693273e-07,-9.10923201674187e-06,8.193198815345983e-06,0.000184005679948262,-8.766745173193368e-08,-7.089001426559757e-06,5.2454152507650036e-06,0.00019938976413707684,-1.6006844720738003e-06,-2.2970847663078296e-06,9.54983019667559e-07
3316.0,0.00012353453879956374,8.257003861571146e-07,-9.101707421568552e-06,7.530096849948154e-06,0.00018377583217392038,-1.2379399059367993e-07,-6.964171099857007e-06,5.191108386020083e-06,0.00019615881765679388,-1.61857768773053e-06,-2.143981537258626e-06,1.6477568377916401e-06
3318.0,0.00012513884941958424,7.937868742587788e-07,-9.058568937037656e-06,7.051085425240701e-06,0.00018348066169516768,-1.5491720947213553e-07,-6.8515665089486166e-06,5.38603015234929e-06,0.00019292565269566223,-1.6140447168585142e-06,-2.0477913456884887e-06,2.453856034004817e-06
3320.0,0.00012667314228006644,7.58162304107048e-07,-8.996486806514966e-06,6.841392199797493e-06,0.0001831364001989847,-1.7698167827967753e-07,-6.76500936792924e-06,5.795467584350094e-06,0.000189733677294188,-1.5883435369129544e-06,-2.0073680458170273e-06,3.229999983632971e-06
3322.0,0.00012813768610542807,7.239698792404933e-07,-8.935059568878735e-06,6.943663736503635e-06,0.0001827653138179478,-1.8736178378890305e-07,-6.714141577371724e-06,6.350774325885541e-06,0.00018661872383895483,-1.5460661745102599e-06,-2.0127470971881293e-06,3.8376241651603025e-06
3324.0,0.00012954279279494996,6.961224338939634e-07,-8.893719522960835e-06,7.351232199879622e-06,0.0001823921885610892,-1.8527622803497087e-07,-6.7029031042677895e-06,6.960208501062883e-06,0.0001836034078399194,-1.4944137041790064e-06,-2.0467193108272757e-06,4.164757004999085e-06
3326.0,0.00013090718089141866,6.785268183961299e-07,-8.888664439422617e-06,8.009167714468756e-06,0.0001820404179680465,-1.7191134990367227e-07,-6.7289100674129475e-06,7.5234168621731905e-06,0.0001806935734039704,-1.4420593360825177e-06,-2.0875483648864043e-06,4.143698281160842e-06
3328.0,0.00013225501185361847,6.734671074428567e-07,-8.930299935718485e-06,8.822950240050164e-06,0.00018172831066002446,-1.5023380008165377e-07,-6.783831223339048e-06,7.947278486103387e-06,0.00017787738658555537,-1.3977790861726166e-06,-2.112403058133422e-06,3.7617080545818626e-06
3330.0,0.0001336120670404014,6.812440091086038e-07,-9.021596306224217e-06,9.673391865271103e-06,0.00018146620074361284,-1.2452214401872578e-07,-6.854703419452934e-06,8.16060664792777e-06,0.00017512721975395239,-1.3690662158184192e-06,-2.100962419797392e-06,3.063018580858226e-06
3332.0,0.00013500166897677544,7.001274039525741e-07,-9.157619229631166e-06,1.0435453617658338e-05,0.00018125481727169378,-9.969134233709039e-08,-6.925978315697095e-06,8.125387769099592e-06,0.0001724040294764889,-1.3609481904303722e-06,-2.0386245104837088e-06,2.1418515657454078e-06
3334.0,0.0001364409908445417,7.266295073211389e-07,-9.32630844040357e-06,1.0997986029463108e-05,0.0001810851701872068,-8.051675845915005e-08,-6.981977259495365e-06,7.842783057442355e-06,0.0001696635367458989,-1.375192933301191e-06,-1.9188123146562567e-06,1.1275431862266653e-06
3336.0,0.0001379383368481967,7.560555284401274e-07,-9.510381435093038e-06,1.1281276858063867e-05,0.00018093997075708265,-7.088020553829654e-08,-7.009366730501948e-06,7.3529453119465814e-06,0.00016686323382901705,-1.4100296897065945e-06,-1.744012674333284e-06,1.641253092282765e-07
3338.0,0.00013949182282666048,7.832448893845938e-07,-9.690061655593808e-06,1.1249635561722834e-05,0.00018079636224064787,-7.315706544435356e-08,-6.999263555439233e-06,6.728679814863219e-06,0.0001639691115092987,-1.4604285707116507e-06,-1.5253842391356224e-06,-6.124134154334813e-07
3340.0,0.00014108966541352284,8.033859817534419e-07,-9.84620043121696e-06,1.0917027718697372e-05,0.00018062952968076588,-8.784123989160618e-08,-6.948637492249941e-06,6.0639501168443036e-06,0.00016096104463913578,-1.5188946428444548e-06,-1.280996330897996e-06,-1.0955966144571415e-06
3342.0,0.0001427120340941244,8.127758288766346e-07,-9.96329979304045e-06,1.0344869838828795e-05,0.00018041661891011793,-1.1346714612546777e-07,-6.86078978856071e-06,5.459043398918461e-06,0.00015783598574087038,-1.5766511943494598e-06,-1.0329767636067064e-06,-1.2252699104105317e-06
3344.0,0.00014433417376062438,8.094047196164539e-07,-1.0031958923247342e-05,9.63233271838462e-06,0.00018014034604858743,-1.46841072039914e-07,-6.744832127889761e-06,5.004737474458359e-06,0.0001546084624568753,-1.6250253663099798e-06,-8.040189185083136e-07,-9.97097415980532e-07
3346.0,0.00014593030478276002,7.932735128949046e-07,-1.0050358005527701e-05,8.900684225223998e-06,0.00017979172763102247,-1.8354536488591405e-07,-6.614248239735182e-06,4.767969113387345e-06,0.0001513083003117048,-1.656817387966605e-06,-6.13799528991257e-07,-4.6324571550385034e-07
3348.0,0.00014747768485887203,7.663935176236449e-07,-1.0024545196958843e-05,8.27414344425347e-06,0.00017937150033846592,-2.1863585333237639e-07,-6.484765262519247e-06,4.781266345107355e-06,0.00014797593031149928,-1.6674372440640384e-06,-4.758727273634899e-07,2.758526518477659e-07
3350.0,0.00014896019137101567,7.32468966918548e-07,-9.967481426891196e-06,7.860268892635679e-06,0.00017889000618836527,-2.474223952319582e-07,-6.371870925411009e-06,5.037613147146753e-06,0.0001446560222070678,-1.6556293195009552e-06,-3.9553071771375464e-07,1.0873558423067954e-06
