time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,altitude_km,speed_mps,density_kgm3,sunlight,q_norm,q0,q1,q2,q3,wx_rads,wy_rads,wz_rads,control_x_Nm,control_y_Nm,control_z_Nm,disturbance_x_Nm,disturbance_y_Nm,disturbance_z_Nm
1180.0,1755062.7320608501,4125833.4975393163,5200744.955211937,-7362.20874454956,1223.112878292297,1532.5566332459578,488.48482823903765,7618.848505218663,8.344570481717736e-13,1.0,0.9999999742041077,0.9999998971404477,-0.00026500197321177517,-7.522233301342516e-05,0.00027971926096749853,-5.40185123810743e-07,5.793404964720533e-07,-1.398560497292753e-06,1.1246903546715363e-05,2.8308837779615863e-06,-8.605619760008145e-06,-1.121208202828683e-05,-2.781475330048325e-06,8.508015242120226e-06
1190.0,1681334.088591677,4137810.03489779,5215748.70133084,-7383.304334919776,1172.3787764829356,1468.425574501789,488.62284127853343,7618.656611597854,8.326545110857306e-13,1.0,0.9999999742039437,0.9999998985955763,-0.0002676717715312521,-7.229901437191115e-05,0.00027265619463445203,-5.276378038084998e-07,5.909371970123275e-07,-1.426054429930767e-06,1.1338680363557399e-05,2.674943710947357e-06,-8.322542834171174e-06,-1.1303230478053306e-05,-2.6269831762886387e-06,8.227645514169992e-06
1200.0,1607399.0472422254,4149278.5245342012,5230110.249344802,-7403.491676309521,1121.5049724648136,1404.1190819100254,488.7616588952569,7618.465252308467,8.308453935311394e-13,1.0,0.999999974203776,0.9999999000421933,-0.0002702782818925714,-6.931860214071236e-05,0.00026545760062995325,-5.14869508254856e-07,6.021861094641418e-07,-1.452768662003134e-06,1.1427661037617052e-05,2.516731294651281e-06,-8.035403299398697e-06,-1.1391601013124098e-05,-2.4702434548451593e-06,7.943256185814424e-06
1210.0,1533266.7022443672,4160237.6006810344,5243827.884534051,-7422.768452919066,1070.4977049706974,1339.6450636928505,488.90126674560366,7618.274459395293,8.290299416885831e-13,1.0,0.9999999742036044,0.9999999014765228,-0.00027282041564196736,-6.628284943306596e-05,0.00025812740830524273,-5.018868002438163e-07,6.130813924976425e-07,-1.4786910286410413e-06,1.1513809876829895e-05,2.3563385457923605e-06,-7.744355356372264e-06,-1.1477158243979969e-05,-2.3113476598537427e-06,7.655000615977008e-06
1220.0,1458946.1704316041,4170685.960021488,5256899.971340731,-7441.132459989814,1019.3632264665052,1275.0114453431295,489.0416502187038,7618.084264455352,8.272084036808467e-13,1.0,0.9999999742034292,0.9999999028948359,-0.0002752971172045856,-6.319353822913965e-05,0.0002506696072254914,-4.886963479735293e-07,6.236173376901426e-07,-1.5038096142084436e-06,1.1597092638194946e-05,2.19385868809181e-06,-7.449555112737926e-06,-1.1559868214996505e-05,-2.1503884227256103e-06,7.363034006869378e-06
1230.0,1384446.5924492627,4180622.368213429,5269324.961614259,-7458.581615316608,968.1078041752194,1210.2261708985377,489.18280499247925,7617.894710323292,8.253808930009237e-13,1.0,0.9999999742032516,0.9999999042934588,-0.0002777073654077454,-6.005247943995203e-05,0.00024308824733515884,-4.7530491707513216e-07,6.33788343536545e-07,-1.528112836149731e-06,1.1677476571621739e-05,2.0293861893238865e-06,-7.151160502179614e-06,-1.1639698433725207e-05,-1.9874597556959035e-06,7.067513107795815e-06
1240.0,1309777.1270944595,4190045.64852864,5281101.380249918,-7475.11393890705,916.7377161457266,1145.2971979929916,489.32471797784416,7617.705829944942,8.235476358656919e-13,1.0,0.9999999742030716,0.99999990566878,-0.00028005017250077804,-5.686151099979276e-05,0.0002353874343605159,-4.617193627235992e-07,6.435889684855801e-07,-1.5515894023638305e-06,1.1754930371095136e-05,1.863016600476625e-06,-6.8493311617608716e-06,-1.171661784837834e-05,-1.8226564561517412e-06,6.768596512875566e-06
1250.0,1234946.9520373824,4198954.686156328,5292227.830627851,-7490.727560621642,865.2592516965822,1080.2324984026911,489.467374307869,7617.517654112034,8.217088799603853e-13,1.0,0.9999999742028893,0.9999999070172585,-0.0002823245851173468,-5.362249745952336e-05,0.00022757132950078224,-4.4794662924960095e-07,6.530139622966124e-07,-1.5742283212540968e-06,1.1829424212741869e-05,1.6948464929086757e-06,-6.544228411065252e-06,-1.179059688233032e-05,-1.6560742668151637e-06,6.466444445822824e-06
1260.0,1159965.254146411,4207348.432335783,5302702.999821982,-7505.420727353252,813.6787048083346,1015.040049658589,489.6107622744972,7617.330216792055,8.198648307497709e-13,1.0,0.999999974202708,0.9999999083354347,-0.0002845296860143695,-5.03373272678672e-05,0.00021964414417349103,-4.339937384434597e-07,6.620582681155293e-07,-1.5960189324559685e-06,1.1900929810473197e-05,1.5249733240319416e-06,-6.236015029898757e-06,-1.1861607460088523e-05,-1.487809936053809e-06,6.161218535107687e-06
1270.0,1084841.2549244785,4215225.8951570615,5312525.647011333,-7519.191786886413,762.0023916458453,949.7278572721085,489.7548632824989,7617.143544382812,8.180157806821915e-13,1.0,0.9999999742025251,0.9999999096199275,-0.0002866645908748955,-4.7007917323204294e-05,0.00021161014998632863,-4.19867804800013e-07,6.70717019926647e-07,-1.6169509092674217e-06,1.196942030614873e-05,1.3534956618684899e-06,-5.924855619159885e-06,-1.1929622988718737e-05,-1.3179609679678168e-06,5.853082058674668e-06
1280.0,1009584.1923621747,4222586.146035378,5321694.611637482,-7532.039199167186,710.2366379986917,884.3039387997741,489.8996584409624,7616.957662736714,8.161620238845659e-13,1.0,0.999999974202338,0.9999999108674485,-0.00028872845125016167,-4.363620838806996e-05,0.00020347366960100626,-4.055760379381067e-07,6.789855988036807e-07,-1.6370143103070268e-06,1.2034870390158656e-05,1.1805128868794905e-06,-5.610916212541737e-06,-1.1994618397874899e-05,-1.1466257122531248e-06,5.542199651495453e-06
1290.0,934203.3008287846,4229428.325820575,5330208.821095364,-7543.961546908031,658.3877655700175,818.7763064492044,490.045135544722,7616.772604658871,8.143037670268984e-13,1.0,0.9999999742021497,0.999999912074816,-0.00029072045725152024,-4.022415983294895e-05,0.0001952390660939718,-3.9112570250131646e-07,6.868596166087513e-07,-1.6561996183758277e-06,1.2097256361550162e-05,1.0061249602944368e-06,-5.294363852423142e-06,-1.2056570160162303e-05,-9.739034347656052e-07,5.228736981445567e-06
1300.0,858707.8373547303,4235751.635644746,5338067.279205807,-7554.957519490754,606.4621101319466,753.1529901069598,490.1912788557261,7616.588398938375,8.124412603631944e-13,1.0,0.9999999742019605,0.9999999132389514,-0.0002926398343285204,-3.677375441474618e-05,0.0001869107531654363,-3.765241383030576e-07,6.943348637040274e-07,-1.674497713257693e-06,1.2156556022823665e-05,8.30432726717297e-07,-4.975366991254856e-06,-1.2115456276087205e-05,-7.998940717122617e-07,4.912861003955418e-06
1310.0,783107.071405503,4241555.340137591,5345269.070264411,-7565.0259185419345,554.4660144901745,687.442028411862,490.33807255143023,7616.405074040041,8.105747534077865e-13,1.0,0.9999999742017713,0.9999999143568903,-0.0002944858448243718,-3.328699536071556e-05,0.0001784931889875441,-3.617787535559095e-07,7.014073475520437e-07,-1.691899910760351e-06,1.2212748734140046e-05,6.535377210099575e-07,-4.654095225139076e-06,-1.2171256292790434e-05,-6.246982440024891e-07,4.594739762360158e-06
1320.0,707410.2836922408,4246838.767533683,5351813.3591755675,-7574.165658057665,502.40582770620506,621.6514677661845,490.4855007894132,7616.222658167833,8.087044940919853e-13,1.0,0.9999999742015824,0.9999999154257874,-0.0002962577883170226,-2.9765905265867883e-05,0.00016999087395458594,-3.4689702078775955e-07,7.080732937742869e-07,-1.7083979777939977e-06,1.2265815422108125e-05,4.7554211397035806e-07,-4.330719197947967e-06,-1.222395131236444e-05,-4.484172054939363e-07,4.274542299344608e-06
1330.0,631626.7649445765,4251601.309788361,5357699.391597302,-7582.375764545229,450.2879042964488,555.7893613174911,490.6335477989698,7616.0411793577,8.06830727591761e-13,1.0,0.9999999742013937,0.9999999164429233,-0.0002979550019429907,-2.6212524978320858e-05,0.00016140834834595385,-3.3188647256176226e-07,7.143291466429278e-07,-1.7239841451932695e-06,1.2315738587617518e-05,2.96548658154943e-07,-4.005410503722733e-06,-1.2273523999162943e-05,-2.711527912144801e-07,3.952438567036543e-06
1340.0,555765.8062224789,4255842.399353895,5362926.464583846,-7589.655335519534,398.1185972869813,489.86376022788426,490.7821598124253,7615.860623269736,8.049541764681693e-13,1.0,0.9999999742012035,0.9999999174057104,-0.00029957685766635647,-2.2628909855669174e-05,0.00015275018427825439,-3.1675472532378217e-07,7.201716367406596e-07,-1.7386509556721889e-06,1.2362502223739356e-05,1.1666042036469582e-07,-3.6783415528578224e-06,-1.2319958697925595e-05,-9.300653768158769e-08,3.628600220603458e-06
1350.0,479836.72279799444,4259561.579224264,5367494.015121941,-7596.003664535544,345.9042747992679,423.8827344688316,490.9313596917922,7615.681060256043,8.03074592710875e-13,1.0,0.9999999742010155,0.9999999183117004,-0.00030112277197343295,-1.9017135710503867e-05,0.00014402100126696986,-3.0150945094184385e-07,7.255976963546e-07,-1.7523915343545508e-06,1.2406092174184878e-05,-6.40188304149673e-08,-3.349685859216294e-06,-1.2363241131503267e-05,8.591784549421762e-08,3.303197889407322e-06
1360.0,403848.82830927824,4262758.432850114,5371401.531541098,-7601.420115847583,293.6513030838877,357.8543515373527,491.0811320732273,7615.502518043662,8.01192210856971e-13,1.0,0.9999999742008304,0.9999999191585869,-0.00030259219658127585,-1.5379291037715845e-05,0.00013522544572404436,-2.8615831709352567e-07,7.306043745537565e-07,-1.76519962869814e-06,1.2446495684816624e-05,-2.453848683086371e-07,-3.019617250277366e-06,-1.2403358685198869e-05,2.655171028554423e-07,2.976403718499929e-06
1370.0,327811.4041627146,4265432.621931146,5374648.60121241,-7605.904191462591,241.36602517199248,291.78664928726334,491.2314830156015,7615.3250473317175,7.993069953150866e-13,1.0,0.9999999742006577,0.9999999199442209,-0.0003039846256141359,-1.171747008989501e-05,0.00012636817603604316,-2.707089955647634e-07,7.351889350919336e-07,-1.777069512791382e-06,1.2483701703843969e-05,-4.273334834873876e-07,-2.6883094327823887e-06,-1.2440300261922047e-05,4.4568729036134413e-07,2.6483897189846424e-06
1380.0,251733.8218919357,4267583.837383139,5377234.848795081,-7609.455445041205,189.05484491257897,225.6877425551228,491.38236785059047,7615.148643433809,7.974195449974525e-13,1.0,0.999999974200486,0.9999999206665833,-0.000305299582285428,-8.033799457944006e-06,0.00011745391857370793,-2.551692521198915e-07,7.393487788228633e-07,-1.7879958466153923e-06,1.2517700453213625e-05,-6.097590902182842e-07,-2.3559381560102488e-06,-1.2474056492924201e-05,6.263249588355639e-07,2.319329986379357e-06
1390.0,175625.40574282524,4269211.854202821,5379160.005336116,-7612.073578195695,136.724132081283,159.56570275863345,491.53377102067975,7614.973332957591,7.955300906437591e-13,1.0,0.9999999742003168,0.9999999213238256,-0.0003065366344776868,-4.330406254519458e-06,0.00010848740101217519,-2.395469179968673e-07,7.430817450601875e-07,-1.7979738232043956e-06,1.2548484021457797e-05,-7.925566740948118e-07,-2.0226786575236185e-06,-1.250461953463268e-05,8.073259279372286e-07,1.9893980726673973e-06
1400.0,99495.49851497383,4270316.510948614,5380423.882450947,-7613.758404564939,84.38026804055262,93.42861580912803,491.6856769512482,7614.799142391732,7.936388613300821e-13,1.0,0.9999999742001495,0.9999999219142581,-0.00030769538861832684,-6.094316271436857e-07,9.947338201147038e-05,-2.2384986006484615e-07,7.463858781070212e-07,-1.8069991220337899e-06,1.257604608200459e-05,-9.756208215841017e-07,-1.6887067833591961e-06,-1.2531983128537983e-05,9.885857798250723e-07,1.6587678921899337e-06
1410.0,23353.40040325138,4270897.947849317,5381026.673059905,-7614.510273514486,32.02961086048946,27.284537171380848,491.8384525351878,7614.626520545717,7.917413395484217e-13,1.0,0.9999999742000321,0.9999999224363942,-0.0003087755259108106,3.1269756939354307e-06,9.041662962405512e-05,-2.0808507601066066e-07,7.492584391702451e-07,-1.815070530357965e-06,1.2600382274159799e-05,-1.1588447270472589e-06,-1.3541954927245008e-06,-1.2556140586944514e-05,1.169993423941269e-06,1.3276036236718298e-06
1420.0,-52791.56045950862,4270955.421238465,5380967.453595531,-7614.327957486286,-20.321482080720276,-38.858475809256475,491.9909388171779,7614.454227844138,7.898519349283951e-13,1.0,0.9999999741998337,0.9999999228887837,-0.000309776624849879,6.876677864414556e-06,8.132188260533867e-05,-1.9226238730639554e-07,7.516999013566247e-07,-1.822178696288161e-06,1.2621487441370223e-05,-1.3421263273811434e-06,-1.019325071251672e-06,-1.2577094923400593e-05,1.3514640954051577e-06,9.961085671920867e-07
1430.0,-128930.0316846926,4270490.120127456,5380247.742617677,-7613.213673525139,-72.66660933758699,-104.99231596096162,492.14498774395605,7614.2843564759,7.879477464856454e-13,1.0,0.999999974199767,0.9999999232703918,-0.0003106985842119664,1.0637478563365776e-05,7.219403784367612e-05,-1.7638695413209486e-07,7.537064041439485e-07,-1.8283293225820838e-06,1.2639363802673114e-05,-1.5253551263627735e-06,-6.842660331156898e-07,-1.2594834215406079e-05,1.5328614544011026e-06,6.644091779046829e-07
1440.0,-205052.67148160038,4269501.119507709,5378866.387926512,-7611.165867511128,-124.99939931008804,-171.10890736919453,492.29894153419974,7614.115114100613,7.86049320419567e-13,1.0,0.9999999741996425,0.9999999235800712,-0.0003115410091109274,1.4407223998937015e-05,6.303783711051146e-05,-1.604683008295123e-07,7.552780533472888e-07,-1.833514739826235e-06,1.2654006873602828e-05,-1.7084277570656643e-06,-3.491969438876749e-07,-1.2609367865916228e-05,1.714108482230033e-06,3.327217776291496e-07
1450.0,-281150.10511194443,4267988.787446597,5376823.871358167,-7608.185289344433,-177.31345880031222,-237.20015075732115,492.4531213055458,7613.946898369338,7.84152691753384e-13,1.0,0.9999999741994974,0.9999999238170088,-0.0003123037363528239,1.8183725893490358e-05,5.385815168374865e-05,-1.4451508872235528e-07,7.564149903952915e-07,-1.8377320871193224e-06,1.266542051906999e-05,-1.8912394008799516e-06,-1.4296223170487398e-08,-1.262069586961573e-05,1.8950945134299774e-06,1.2120312307117152e-09
1460.0,-357213.06024420867,4265953.389991784,5374120.5458961865,-7604.272504272679,-229.60246376929263,-303.2580341711836,492.60758394539357,7613.7798133316,7.822571723040959e-13,1.0,0.9999999741993445,0.9999999239805534,-0.00031298662209634456,2.1964822293653187e-05,4.4659803567401036e-05,-1.28535515861926e-07,7.571170101961464e-07,-1.8409795337601142e-06,1.2673608805308554e-05,-2.0736860157672e-06,3.202606022144444e-07,-1.2628821217927631e-05,2.075713855038345e-06,-3.299483388316875e-07
1470.0,-433232.21471106797,4263395.22178178,5370756.800965455,-7599.42812729078,-281.86005599579994,-369.27450244830766,492.76232862444596,7613.61389953435,7.803627863124693e-13,1.0,0.999999974199186,0.9999999240702221,-0.0003135895562878293,2.5748337360534122e-05,3.5447648088515824e-05,-1.1253760847270751e-07,7.573837261350923e-07,-1.8432559961431823e-06,1.267857693967515e-05,-2.2556626396157683e-06,6.542975930894245e-07,-1.263374879585277e-05,2.2558618386099007e-06,-6.605862242264166e-07
1480.0,-509198.25450809003,4260314.635642666,5366733.099722878,-7593.652875285869,-334.0798833955784,-435.24150839740514,492.9173456391264,7613.44918742215,7.784696661159636e-13,1.0,0.9999999741990229,0.9999999240857109,-0.000314112468031176,2.9532094077737982e-05,2.6226543031961915e-05,-9.652931428121587e-08,7.572148682792142e-07,-1.8445611012251796e-06,1.2680331600849226e-05,-2.4370644093566672e-06,9.876394678352632e-07,-1.2635485111968998e-05,2.435434192989414e-06,-9.905287185666103e-07
1490.0,-585101.8582794381,4256712.056270802,5362049.996374507,-7586.947591593365,-386.25558923353844,-501.1509991756155,493.0726371878441,7613.28572048713,7.765777980305465e-13,1.0,0.9999999741988582,0.9999999240268974,-0.0003145553271377525,3.331391068149401e-05,1.700135458152699e-05,-8.0518505266101e-08,7.566103177737086e-07,-1.8448952340744017e-06,1.2678881005751958e-05,-2.617786436432186e-06,1.3201114345590937e-06,-1.2634038142172829e-05,2.614326763439969e-06,-1.3196036822444046e-06
1500.0,-660933.7498582077,4252587.948765973,5356708.096317406,-7579.3131893395375,-438.38084844294093,-566.9949622108197,493.22817097175215,7613.123503369053,7.746875873209169e-13,1.0,0.9999999741986907,0.9999999238938365,-0.0003149181396016598,3.709161449185233e-05,7.77692537983083e-06,-6.451304820793298e-08,7.55570181006299e-07,-1.8442592118281626e-06,1.26742348093289e-05,-2.7977245720983605e-06,1.6515400103882596e-06,-1.2629417689110662e-05,2.792436302888337e-06,-1.647638812593132e-06
1510.0,-736684.6359469113,4247942.851420899,5350708.097686351,-7570.750710472297,-490.44932500445975,-632.7653713043986,493.3839283261625,7612.962555775256,7.72799270288442e-13,1.0,0.9999999741985212,0.9999999236867655,-0.00031520095206456354,4.086302731307599e-05,-1.4418926065301096e-06,-4.852083211096625e-08,7.540947769442462e-07,-1.8426543385132786e-06,1.2666404320983913e-05,-2.976774686565257e-06,1.9817518799335123e-06,-1.2621635015106504e-05,2.9696597032897977e-06,-1.974462733476484e-06
1520.0,-812345.2797752371,4242777.580806691,5344051.050331538,-7561.261691990841,-542.4547155975413,-698.4542425858268,493.54023938767335,7612.803282774904,7.7090886778533e-13,1.0,0.9999999741983916,0.999999923406132,-0.0003154038808219088,4.462597660675449e-05,-1.0650268723509727e-05,-3.254855375881505e-08,7.521840264470942e-07,-1.8400848834738127e-06,1.2655402227826518e-05,-3.15483240229261e-06,2.310577572956211e-06,-1.2610699824949013e-05,3.1458904109098213e-06,-2.2999144964642586e-06
1530.0,-887906.3447889261,4237092.370512339,5336737.267943379,-7550.846628190967,-594.3906610556817,-764.053519636328,493.69638712647094,7612.644930724259,7.690250574974645e-13,1.0,0.9999999741982192,0.9999999230524693,-0.00031552698267810225,4.837828302653138e-05,-1.9843369677564906e-05,-1.6605583058388482e-08,7.498394095569254e-07,-1.8365499139307385e-06,1.2641241972377629e-05,-3.331795061994685e-06,2.637842177298259e-06,-1.259663259270905e-05,3.3210343227414908e-06,-2.6238051660384545e-06
1540.0,-963358.6157338182,4230888.16300391,5328767.959849925,-7539.507275203289,-646.2508817889512,-829.5552490940679,493.8527002453599,7612.487902542496,7.671438626507418e-13,1.0,0.9999999741980462,0.99999992262658,-0.00031557045730298963,5.211778458681893e-05,-2.9016378279722323e-05,-6.997790081223274e-10,7.470621903654334e-07,-1.8320524868795444e-06,1.2623940977761904e-05,-3.5075606099205345e-06,2.96337542616404e-06,-1.2579446226105626e-05,3.494985760988292e-06,-2.945975486884371e-06
1550.0,-1038692.8569067571,4224165.748114272,5320144.142797931,-7527.24511551834,-698.0290834044429,-894.9514584080789,494.009158128337,7612.332214458319,7.652655337833651e-13,1.0,0.9999999741978733,0.9999999221294105,-0.00031553450989533284,5.5842321992323014e-05,-3.816449001098939e-05,1.5161147606999748e-08,7.438535966843699e-07,-1.8265959857069173e-06,1.2603516681755021e-05,-3.682027047976582e-06,3.287007893008495e-06,-1.2559158161576883e-05,3.667643772485894e-06,-3.266257651445853e-06
1560.0,-1113899.8479972382,4216925.978420072,5310866.913005382,-7514.061741487175,-749.7189825054453,-960.2341891934153,494.16573972979654,7612.177881901224,7.633903241201775e-13,1.0,0.9999999741977005,0.9999999215620806,-0.00031541938418485233,5.954974272029226e-05,-4.728291843713447e-05,3.096948942652313e-08,7.402151058061002e-07,-1.8201842506885908e-06,1.2579988059374377e-05,-3.855093039063193e-06,3.608571280995243e-06,-1.2535787354819437e-05,3.838908066561348e-06,-3.5844849504727685e-06
1570.0,-1188970.385180113,4209169.769160008,5300937.44605548,-7499.958855163784,-801.3143073998373,-1025.3954981314378,494.3224236298744,7612.024919558629,7.615184888590064e-13,1.0,0.9999999741975281,0.999999920925881,-0.0003152253624028829,6.323790226442156e-05,-5.636689746956242e-05,4.671754943266799e-08,7.361484437681315e-07,-1.812821571877022e-06,1.2553375613451665e-05,-4.026657965813223e-06,3.927898496872613e-06,-1.2509354269031615e-05,4.008679065476674e-06,-3.90049185820976e-06
1580.0,-1263895.2822086073,4200898.098137455,5290356.996770852,-7484.9382681217585,-852.808798807886,-1090.4274578692841,494.47918807615156,7611.873341418193,7.596502846302446e-13,1.0,0.9999999741973562,0.9999999202222698,-0.00031495276521561284,6.690466537137014e-05,-6.541168359946825e-05,6.239764841229316e-08,7.316555829576674e-07,-1.8045126847378912e-06,1.2523701363036235e-05,-4.196621986747828e-06,4.244823726795619e-06,-1.2479880862442542e-05,4.176857954749483e-06,-4.214114116547504e-06
1590.0,-1338665.371506503,4192112.00561006,5279126.899071169,-7469.001901249776,-904.1962105689598,-1155.3221579179053,494.63601101581753,7611.723160799802,7.577859690781743e-13,1.0,0.9999999741971856,0.9999999194528707,-0.00031460195161868464,7.054790726269626e-05,-7.441255811641233e-05,7.800213253806748e-08,7.267387385839297e-07,-1.7952627677654716e-06,1.2490988830103883e-05,-4.364886090198293e-06,4.5591825136709855e-06,-1.2447390575121373e-05,4.34334673323793e-06,-4.525188818188556e-06
1600.0,-1413271.5052589488,4182812.5941682816,5267248.565816791,-7452.151784529521,-955.470310346984,-1220.0717055484643,494.79287012152747,7611.574390380812,7.559258005237592e-13,1.0,0.9999999741970163,0.9999999186194669,-0.00031417331879360615,7.416551483750107e-05,-8.336482931922013e-05,9.352338079049851e-08,7.214003644380469e-07,-1.7850774414341028e-06,1.2455263024924656e-05,-4.531352146334937e-06,4.870811835634624e-06,-1.2411908315060463e-05,4.508048262902961e-06,-4.833554488863498e-06
1610.0,-1487704.5565013841,4173001.0286038145,5254723.488639569,-7434.390056797655,-1006.6248803344578,-1284.66822668686,494.94974281242213,7611.427042216129,7.540700376902522e-13,1.0,0.9999999741968485,0.9999999177239995,-0.0003136673019273623,7.775538785296852e-05,-9.226383472425549e-05,1.0895381205024478e-07,7.156431482679095e-07,-1.7739627679486924e-06,1.2416550430350788e-05,-4.695922957611028e-06,5.179550185278856e-06,-1.2373460443538953e-05,4.670866318186853e-06,-5.13905116858782e-06
1620.0,-1561955.4202063638,4162678.5357688926,5241553.2377620675,-7415.718965493608,-1057.6537179550066,-1349.1038668063522,495.1066062718667,7611.281127754873,7.52218939472282e-13,1.0,0.9999999741966823,0.9999999167685614,-0.0003130843739972764,8.131544008147326e-05,-0.00010110494327382252,1.2428589176965814e-07,7.094700070131032e-07,-1.7619252513626851e-06,1.2374878985217473e-05,-4.858502307889181e-06,5.485237649275308e-06,-1.2332074759768915e-05,4.83170563495385e-06,-5.44152049195601e-06
1630.0,-1636015.0171568645,4151846.411154118,5227739.470299697,-7396.140878443032,-1108.5506382806848,-1413.370794013887,495.2634486502493,7611.136670220817,7.503726332033667e-13,1.0,0.9999999741965195,0.9999999157553949,-0.0003124250464258237,8.484360088930282e-05,-0.00010988355863269425,1.3951218238091512e-07,7.028840721655429e-07,-1.748971908735632e-06,1.2330278050959272e-05,-5.018995018828711e-06,5.787716100604045e-06,-1.22877803494069e-05,4.990471900944572e-06,-5.740806095069453e-06
1640.0,-1709874.2898052682,4140506.0051786737,5213283.912946287,-7375.658259406534,-1159.3094712954514,-1477.4611955431733,495.42024664036467,7610.993679811002,7.485313792602511e-13,1.0,0.9999999741963603,0.9999999146868844,-0.00031168986666129614,8.833781543002663e-05,-0.00011859511983199422,1.5462529521315212e-07,6.958886941550619e-07,-1.7351101781833689e-06,1.2282778370541705e-05,-5.17730696425952e-06,6.086829127707539e-06,-1.2240607830290044e-05,5.1470719381956365e-06,-6.036753040979949e-06
1650.0,-1783524.2057049612,4128658.7296811715,5198188.370167209,-7354.273679619379,-1209.9240642643556,-1541.3672807792707,495.5769764649561,7610.852165840907,7.466954408732328e-13,1.0,0.9999999741962046,0.9999999135655517,-0.0003108794189535355,9.179604615398935e-05,-0.0001272351041245378,1.696178897749937e-07,6.884874463519249e-07,-1.720347918564675e-06,1.223241210146937e-05,-5.333345148541629e-06,6.382422135632778e-06,-1.2190589211683892e-05,5.30141367482892e-06,-6.329208213771723e-06
1660.0,-1856955.7586572585,4116306.0579300513,5182454.724209154,-7331.989817815567,-1260.3882824789753,-1605.0812822059345,495.7336141910879,7610.712137090018,7.44865080408456e-13,1.0,0.9999999741960525,0.9999999123940508,-0.0003099943241182343,9.521627391978578e-05,-0.00013579902912017226,1.8448268286584924e-07,6.806841191294043e-07,-1.7046934125913497e-06,1.2179212795460961e-05,-5.487017751923822e-06,6.674342426138656e-06,-1.2137757872588162e-05,5.4534061900285975e-06,-6.6180204035879565e-06
1670.0,-1930159.9697853085,4103449.5244409973,5166084.934866198,-7308.809459910808,-1310.6960099517985,-1668.59545628766,495.8901357369665,7610.573601807495,7.430405592862849e-13,1.0,0.9999999741959043,0.9999999111751628,-0.0003090352392298309,9.859649906461967e-05,-0.00014428245491130586,1.9921245672156123e-07,6.724827142471558e-07,-1.6881553689750049e-06,1.2123215376394047e-05,-5.638234174346772e-06,6.962439276480451e-06,-1.2082148542919646e-05,5.602959760319036e-06,-6.903040381647308e-06
1680.0,-2003127.888604714,4090090.7247872073,5149081.039236779,-7284.735498674689,-1360.8411501088574,-1731.9020843494586,496.0465168784978,7610.436567717699,7.412221379050227e-13,1.0,0.9999999741957598,0.9999999099117883,-0.0003080028572764061,0.00010193474244801465,-0.00015268098620636563,2.1380006608070847e-07,6.638874398081065e-07,-1.6707429234556685e-06,1.2064456118024418e-05,-5.7869050787399295e-06,7.246564017309419e-06,-1.202379728403612e-05,5.7499859051895075e-06,-7.18412097412905e-06
1690.0,-2075850.5940907763,4076231.315402559,5131445.1514716735,-7259.770933392081,-1410.8176264805797,-1794.9934734543435,496.2027332556713,7610.301042025638,7.394100755688695e-13,1.0,0.9999999741956193,0.9999999086069424,-0.0003068979067815907,0.00010522904647163903,-0.00016099027446547787,2.2823844432812625e-07,6.549027057419971e-07,-1.6524656386742411e-06,1.200297262149343e-05,-5.932942433882066e-06,7.5265701094419724e-06,-1.1962741468612677e-05,5.894397432041094e-06,-7.461117134892149e-06
1700.0,-2148319.1957422113,4061873.0133777577,5113179.462513019,-7233.91886951388,-1460.6193833908212,-1857.861957278451,496.3587603787854,7610.167031422403,7.376046304199119e-13,1.0,0.9999999741954824,0.9999999072637472,-0.0003057211513977227,0.00010847747607771922,-0.00016920602003260256,2.425206088669376e-07,6.455331197506985e-07,-1.6333335029016783e-06,1.1938803792611461e-05,-6.076259556857298e-06,7.802313219303178e-06,-1.189901975988335e-05,6.036108480432185e-06,-7.733886016992088e-06
1710.0,-2220524.834641341,4047017.5962494747,5094286.239824491,-7207.182518297045,-1510.2403866440977,-1920.4998969838366,496.5145736346217,7610.034542090619,7.358060593728456e-13,1.0,0.9999999741953499,0.9999999058854262,-0.0003044733894737544,0.00011167811972817427,-0.00017732397425854096,2.5663966585941276e-07,6.357834836411472e-07,-1.6133569276782286e-06,1.1871989818889028e-05,-6.216771155109155e-06,8.073651292899244e-06,-1.1832672090259275e-05,6.175034565599474e-06,-8.002287042963324e-06
1720.0,-2292458.684510516,4031666.9017825597,5074767.827112624,-7179.565196434085,-1559.6746242108943,-1982.8996820887942,496.6701482925294,7609.903579709985,7.340146180528702e-13,1.0,0.9999999741952215,0.9999999044752957,-0.0003031554536007563,0.00011482909036621142,-0.00018533994160954264,2.705888144603878e-07,6.256587899685976e-07,-1.5925467444412747e-06,1.1802572146281587e-05,-6.354393368072072e-06,8.34044462821085e-06,-1.1763739639337574e-05,6.311092621232162e-06,-8.266181973831027e-06
1730.0,-2364111.9527648105,4015822.8277453133,5054626.644039386,-7151.070325671883,-1608.9161069111196,-2045.0537313357663,496.82545951050054,7609.77414946287,7.322305607357928e-13,1.0,0.9999999741950973,0.9999999030367589,-0.0003017682101372785,0.000117928526361751,-0.00019324978175670545,2.843613506498295e-07,6.151642189143387e-07,-1.5709142002363746e-06,1.1730593455609863e-05,-6.489043808343984e-06,8.60255594593343e-06,-1.1692264811313032e-05,6.444201041477747e-06,-8.52543497682114e-06
